,Column1,id,date,tweet,language,hashtags,cashtags,retweet,nlikes,nreplies,nretweets,"search ",tokens,trend
776,816,1.39e+18,2021-05-09,$gs - trade idea 💡 -  may 14 375c - bid/ask: 2.81/3.15  closed at 370.89  gs can move towards 382-385 if it can continue to defend 364  puts can work under 356 - $aapl $amd $amzn $ba $baba $bynd $fb $msft $nflx $bac $nvda $pltr $roku $snap $spce $spx $spy $sq $tsla $zm $jpm $c  https://t.co/zcy9ogggmi,en,[],"['gs', 'aapl', 'amd', 'amzn', 'ba', 'baba', 'bynd', 'fb', 'msft', 'nflx', 'bac', 'nvda', 'pltr', 'roku', 'snap', 'spce', 'spx', 'spy', 'sq', 'tsla', 'zm', 'jpm', 'c']",False,26.0,1.0,5.0,"$NFLX","['$gs', 'trade', 'idea', '💡', 'may', '14', '375c', 'bid/ask:', '2.81/3.15', 'closed', '370.89', 'g', 'move', 'towards', '382-385', 'continue', 'defend', '364', 'put', 'work', '356', '$aapl', '$amd', '$amzn', '$ba', '$baba', '$bynd', '$fb', '$msft', '$nflx', '$bac', '$nvda', '$pltr', '$roku', '$snap', '$spce', '$spx', '$spy', '$sq', '$tsla', '$zm', '$jpm', '$c', 'https://t.co/zcy9ogggmi']",negative
778,818,1.39e+18,2021-05-09,@tictoctick i’ve switched to being bullish on both. $nflx has too great of a lead now to fail imo.,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['@tictoctick', 'i’ve', 'switched', 'bullish', 'both.', '$nflx', 'great', 'lead', 'fail', 'imo.']",positive
780,820,1.39e+18,2021-05-09,$nflx daily. below 535 $nflx is weak and the odds of heading to mid 400's becomes increasingly more likely  https://t.co/hlbakdmmuh,en,[],"['nflx', 'nflx']",False,5.0,0.0,0.0,"$NFLX","['$nflx', 'daily.', '535', '$nflx', 'weak', 'odds', 'heading', 'mid', ""400's"", 'becomes', 'increasingly', 'likely', 'https://t.co/hlbakdmmuh']",negative
787,827,1.39e+18,2021-05-09,$nflx this would be declining much more if it was not for their buyback. weak rs. biggest risk are saturation and lack of pricing power with all the alternatives and subscriptions available.,en,[],['nflx'],False,0.0,1.0,0.0,"$NFLX","['$nflx', 'would', 'declining', 'much', 'buyback.', 'weak', 'rs.', 'biggest', 'risk', 'saturation', 'lack', 'pricing', 'power', 'alternative', 'subscription', 'available.']",negative
796,836,1.39e+18,2021-05-09,"hi! this'll be the last time i do an analysis on @stockdweebs 's picks. it's been fun &amp; s/o to e for not minding that i do these, but i think it's time maybe i do my own stock picks/setups ;)  with that said, let's get into it👇 $dis $baba $grwg $jets $luv $save $twtr $amzn $nflx",en,[],"['dis', 'baba', 'grwg', 'jets', 'luv', 'save', 'twtr', 'amzn', 'nflx']",False,53.0,3.0,2.0,"$NFLX","['hi!', ""this'll"", 'last', 'time', 'analysis', '@stockdweebs', ""'s"", 'picks.', 'fun', '&amp;', 's/o', 'e', 'minding', 'these,', 'think', 'time', 'maybe', 'stock', 'picks/setups', ';)', 'said,', ""let's"", 'get', 'it👇', '$dis', '$baba', '$grwg', '$jets', '$luv', '$save', '$twtr', '$amzn', '$nflx']",uncertainty
806,846,1.39e+18,2021-05-09,"$nflx in -2.56% downtrend, declining for three consecutive days on may 5, 2021. view odds for this and other indicators:  https://t.co/l20evyrawb #netflix #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today  https://t.co/o2ysywwzde",en,"['netflix', 'stockmarket', 'stock', 'technicalanalysis', 'money', 'trading', 'investing', 'daytrading', 'news', 'today']",['nflx'],False,0.0,0.0,0.0,"$NFLX","['$nflx', '-2.56%', 'downtrend,', 'declining', 'three', 'consecutive', 'day', 'may', '5,', '2021.', 'view', 'odds', 'indicators:', 'https://t.co/l20evyrawb', '#netflix', '#stockmarket', '#stock', '#technicalanalysis', '#money', '#trading', '#investing', '#daytrading', '#news', '#today', 'https://t.co/o2ysywwzde']",negative
807,847,1.39e+18,2021-05-09,do u really believe #xbox console selling never made money for $msft. crap!! $btc $ltc $bch #bitcoin #litecoin #bitcoincash $fb $amd $aapl $amzn $msft $nflx $nvda $googl $tsla $gme $amc $nok,en,"['xbox', 'bitcoin', 'litecoin', 'bitcoincash']","['msft', 'btc', 'ltc', 'bch', 'fb', 'amd', 'aapl', 'amzn', 'msft', 'nflx', 'nvda', 'googl', 'tsla', 'gme', 'amc', 'nok']",False,0.0,0.0,0.0,"$NFLX","['u', 'really', 'believe', '#xbox', 'console', 'selling', 'never', 'made', 'money', '$msft.', 'crap!!', '$btc', '$ltc', '$bch', '#bitcoin', '#litecoin', '#bitcoincash', '$fb', '$amd', '$aapl', '$amzn', '$msft', '$nflx', '$nvda', '$googl', '$tsla', '$gme', '$amc', '$nok']",uncertainty
809,849,1.39e+18,2021-05-09,$nflx regained 400ema on 4 hour chart. i would sell puts. not confident about buying calls as it has been choppy.  https://t.co/acjukbsenc,en,[],['nflx'],False,0.0,0.0,0.0,"$NFLX","['$nflx', 'regained', '400ema', '4', 'hour', 'chart.', 'would', 'sell', 'puts.', 'confident', 'buying', 'call', 'choppy.', 'https://t.co/acjukbsenc']",positive
811,851,1.39e+18,2021-05-09,"$googl closed above the upper trend line and with macd curling led the big tech stocks on friday, if this name can move above 2375, i would consider calls for a move back towards 2404, 2430 next  $spy $qqq $amzn $aapl $ba $nflx $tsla $dis $roku $nvda $fb $docu $crwd $etsy $msft  https://t.co/i8ip344izf",en,[],"['googl', 'spy', 'qqq', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'roku', 'nvda', 'fb', 'docu', 'crwd', 'etsy', 'msft']",False,3.0,1.0,2.0,"$NFLX","['$googl', 'closed', 'upper', 'trend', 'line', 'macd', 'curling', 'led', 'big', 'tech', 'stock', 'friday,', 'name', 'move', '2375,', 'would', 'consider', 'call', 'move', 'back', 'towards', '2404,', '2430', 'next', '$spy', '$qqq', '$amzn', '$aapl', '$ba', '$nflx', '$tsla', '$dis', '$roku', '$nvda', '$fb', '$docu', '$crwd', '$etsy', '$msft', 'https://t.co/i8ip344izf']",negative
812,852,1.39e+18,2021-05-09,"$nvda showed relative strength as $qqq was dumping on friday, if this name can break upper trend line resistance above 600, i would consider calls for a move back towards 633, 648 depending on if the q's are weak or strong  $spy $qqq $amzn $aapl $ba $nflx $tsla $dis $roku $etsy  https://t.co/n1ltkzfvd4",en,[],"['nvda', 'qqq', 'spy', 'qqq', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'roku', 'etsy']",False,2.0,0.0,1.0,"$NFLX","['$nvda', 'showed', 'relative', 'strength', '$qqq', 'dumping', 'friday,', 'name', 'break', 'upper', 'trend', 'line', 'resistance', '600,', 'would', 'consider', 'call', 'move', 'back', 'towards', '633,', '648', 'depending', ""q's"", 'weak', 'strong', '$spy', '$qqq', '$amzn', '$aapl', '$ba', '$nflx', '$tsla', '$dis', '$roku', '$etsy', 'https://t.co/n1ltkzfvd4']",positive
813,853,1.39e+18,2021-05-09,"$ba closed near the highs with a curling macd, for the first time in a while. if this name can get above 241 early monday and break the upper trend line resistance, it can move to 250 next.  $spy $qqq $amzn $aapl $ba $nflx $tsla $dis $roku $nvda $fb $docu $crwd $etsy $msft $baba  https://t.co/qbo9dn7fon",en,[],"['ba', 'spy', 'qqq', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'roku', 'nvda', 'fb', 'docu', 'crwd', 'etsy', 'msft', 'baba']",False,2.0,0.0,1.0,"$NFLX","['$ba', 'closed', 'near', 'high', 'curling', 'macd,', 'first', 'time', 'while.', 'name', 'get', '241', 'early', 'monday', 'break', 'upper', 'trend', 'line', 'resistance,', 'move', '250', 'next.', '$spy', '$qqq', '$amzn', '$aapl', '$ba', '$nflx', '$tsla', '$dis', '$roku', '$nvda', '$fb', '$docu', '$crwd', '$etsy', '$msft', '$baba', 'https://t.co/qbo9dn7fon']",negative
814,854,1.39e+18,2021-05-09,"$amzn one of the weaker names in the tech sector, this name needs more time to setup. i would consider calls above 3343 for a move back towards 3367, 3400. puts can work if this ever closes under 3245  $spy $qqq $amzn $aapl $ba $nflx $tsla $dis $roku $nvda $fb $docu $crwd $etsy  https://t.co/8rqt2c5jwj",en,[],"['amzn', 'spy', 'qqq', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'roku', 'nvda', 'fb', 'docu', 'crwd', 'etsy']",False,2.0,0.0,1.0,"$NFLX","['$amzn', 'one', 'weaker', 'name', 'tech', 'sector,', 'name', 'need', 'time', 'setup.', 'would', 'consider', 'call', '3343', 'move', 'back', 'towards', '3367,', '3400.', 'put', 'work', 'ever', 'close', '3245', '$spy', '$qqq', '$amzn', '$aapl', '$ba', '$nflx', '$tsla', '$dis', '$roku', '$nvda', '$fb', '$docu', '$crwd', '$etsy', 'https://t.co/8rqt2c5jwj']",negative
816,856,1.39e+18,2021-05-09,"$tsla with a rising channel on the daily chart, above 686, calls can work for a move back towards 700, 715 next. i would consider puts under a break of the lower trend line at 658  $spy $qqq $amzn $aapl $ba $nflx $tsla $dis $roku $nvda $fb $docu $crwd $etsy $msft $baba $zm  https://t.co/l1lrgbvmgt",en,[],"['tsla', 'spy', 'qqq', 'amzn', 'aapl', 'ba', 'nflx', 'tsla', 'dis', 'roku', 'nvda', 'fb', 'docu', 'crwd', 'etsy', 'msft', 'baba', 'zm']",False,5.0,0.0,1.0,"$NFLX","['$tsla', 'rising', 'channel', 'daily', 'chart,', '686,', 'call', 'work', 'move', 'back', 'towards', '700,', '715', 'next.', 'would', 'consider', 'put', 'break', 'lower', 'trend', 'line', '658', '$spy', '$qqq', '$amzn', '$aapl', '$ba', '$nflx', '$tsla', '$dis', '$roku', '$nvda', '$fb', '$docu', '$crwd', '$etsy', '$msft', '$baba', '$zm', 'https://t.co/l1lrgbvmgt']",negative
821,861,1.39e+18,2021-05-09,"the argument whether inflation is transient or permanent is irrelevant since commodities continue to do well versus #bigtech ... $dba, $dbc, $aapl, $fb, $tsla, $amzn added $nflx &amp; $msft  https://t.co/oqycuxim23",en,['bigtech'],"['dba', 'dbc', 'aapl', 'fb', 'tsla', 'amzn', 'nflx', 'msft']",False,1.0,0.0,0.0,"$NFLX","['argument', 'whether', 'inflation', 'transient', 'permanent', 'irrelevant', 'since', 'commodity', 'continue', 'well', 'versus', '#bigtech', '...', '$dba,', '$dbc,', '$aapl,', '$fb,', '$tsla,', '$amzn', 'added', '$nflx', '&amp;', '$msft', 'https://t.co/oqycuxim23']",negative
830,870,1.39e+18,2021-05-09,1000% almost half a mile here. you in our discord? we've been on fire!!   $aapl $amzn $fb $nflx $baba $bidu $spy $twtr $pins $tlry $hexo $acb $fdx $dkng $ddd $lrcx $nvda $amd  https://t.co/hujlfrbfzi,en,[],"['aapl', 'amzn', 'fb', 'nflx', 'baba', 'bidu', 'spy', 'twtr', 'pins', 'tlry', 'hexo', 'acb', 'fdx', 'dkng', 'ddd', 'lrcx', 'nvda', 'amd']",False,0.0,0.0,0.0,"$NFLX","['1000%', 'almost', 'half', 'mile', 'here.', 'discord?', ""we've"", 'fire!!', '$aapl', '$amzn', '$fb', '$nflx', '$baba', '$bidu', '$spy', '$twtr', '$pins', '$tlry', '$hexo', '$acb', '$fdx', '$dkng', '$ddd', '$lrcx', '$nvda', '$amd', 'https://t.co/hujlfrbfzi']",uncertainty
837,877,1.39e+18,2021-05-09,"the week ahead:  1) #markets - sell in may go away has not worked so far for the broad markets, but the sohn conference might empower shorts to press on. the house of mouse $dis to deliver earnings which will be in focus after $nflx. $baba reports on thursday",en,['markets'],"['dis', 'nflx', 'baba']",False,0.0,1.0,1.0,"$NFLX","['week', 'ahead:', '1)', '#markets', 'sell', 'may', 'go', 'away', 'worked', 'far', 'broad', 'markets,', 'sohn', 'conference', 'might', 'empower', 'short', 'press', 'on.', 'house', 'mouse', '$dis', 'deliver', 'earnings', 'focus', '$nflx.', '$baba', 'report', 'thursday']",uncertainty
838,878,1.39e+18,2021-05-09,4 top #streamingstocks to watch in may @themotleyfool #stocks $nflx $dis $disck $roku $disca  https://t.co/jfklunwjqu $disca $viac $amcx $cmcsa $foxa $amzn $dis $aapl $goog,en,"['streamingstocks', 'stocks']","['nflx', 'dis', 'disck', 'roku', 'disca', 'disca', 'viac', 'amcx', 'cmcsa', 'foxa', 'amzn', 'dis', 'aapl', 'goog']",False,0.0,0.0,0.0,"$NFLX","['4', 'top', '#streamingstocks', 'watch', 'may', '@themotleyfool', '#stocks', '$nflx', '$dis', '$disck', '$roku', '$disca', 'https://t.co/jfklunwjqu', '$disca', '$viac', '$amcx', '$cmcsa', '$foxa', '$amzn', '$dis', '$aapl', '$goog']",uncertainty
842,883,1.39e+18,2021-05-09,4 top streaming stocks to watch in may @themotleyfool #stocks $nflx $dis $disck $roku $disca  https://t.co/pvrb81hnym,en,['stocks'],"['nflx', 'dis', 'disck', 'roku', 'disca']",False,0.0,0.0,0.0,"$NFLX","['4', 'top', 'streaming', 'stock', 'watch', 'may', '@themotleyfool', '#stocks', '$nflx', '$dis', '$disck', '$roku', '$disca', 'https://t.co/pvrb81hnym']",uncertainty
853,894,1.39e+18,2021-05-09,1000% almost half a mile here. you in our discord? we've been on fire!!   $aapl $amzn $fb $nflx $baba $bidu $ipoe $twtr $pins $tlry $hexo $acb $fdx $dkng $ddd $lrcx $nvda $amd  https://t.co/mwnvumqkie,en,[],"['aapl', 'amzn', 'fb', 'nflx', 'baba', 'bidu', 'ipoe', 'twtr', 'pins', 'tlry', 'hexo', 'acb', 'fdx', 'dkng', 'ddd', 'lrcx', 'nvda', 'amd']",False,0.0,0.0,0.0,"$NFLX","['1000%', 'almost', 'half', 'mile', 'here.', 'discord?', ""we've"", 'fire!!', '$aapl', '$amzn', '$fb', '$nflx', '$baba', '$bidu', '$ipoe', '$twtr', '$pins', '$tlry', '$hexo', '$acb', '$fdx', '$dkng', '$ddd', '$lrcx', '$nvda', '$amd', 'https://t.co/mwnvumqkie']",uncertainty
854,895,1.39e+18,2021-05-09,bulls charge despite peak earnings &amp; poor payrolls print  https://t.co/9umgay4kdu $spy $qqq $dia $djia #stockmarket #investing #finance #stocks $aapl $tsla $amzn $intc $nflx $amd $nio $gme,en,"['stockmarket', 'investing', 'finance', 'stocks']","['spy', 'qqq', 'dia', 'djia', 'aapl', 'tsla', 'amzn', 'intc', 'nflx', 'amd', 'nio', 'gme']",False,0.0,0.0,0.0,"$NFLX","['bull', 'charge', 'despite', 'peak', 'earnings', '&amp;', 'poor', 'payroll', 'print', 'https://t.co/9umgay4kdu', '$spy', '$qqq', '$dia', '$djia', '#stockmarket', '#investing', '#finance', '#stocks', '$aapl', '$tsla', '$amzn', '$intc', '$nflx', '$amd', '$nio', '$gme']",positive
861,902,1.39e+18,2021-05-09,$cat bod member &amp; ceo from #boeing allows dividend yield to be misleading   $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $dal $ual $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $teva,en,['boeing'],"['cat', 'ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'dal', 'ual', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'teva']",False,1.0,0.0,0.0,"$NFLX","['$cat', 'bod', 'member', '&amp;', 'ceo', '#boeing', 'allows', 'dividend', 'yield', 'misleading', '$ads', '$aapl', '$amzn', '$abbv', '$agn', '$bhc', '$brk', '$ba', '$crm', '$cmg', '$prgo', '$iep', '$hlf', '$ibm', '$ko', '$pep', '$tst', '$ms', '$gs', '$jpm', '$bac', '$btc', '$c', '$cs', '$pfe', '$mrna', '$gsk', '$dal', '$ual', '$abbv', '$eye', '$snap', '$googl', '$nflx', '$fb', '$sq', '$msft', '$shak', '$mcd', '$teva']",negative
867,908,1.39e+18,2021-05-09,"downside risks rise for stocks with rising inflation, consumer debt &amp; taxes! $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $teva",en,[],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'teva']",False,0.0,0.0,0.0,"$NFLX","['downside', 'risk', 'rise', 'stock', 'rising', 'inflation,', 'consumer', 'debt', '&amp;', 'taxes!', '$ads', '$aapl', '$amzn', '$abbv', '$agn', '$bhc', '$brk', '$ba', '$crm', '$cmg', '$prgo', '$iep', '$hlf', '$ibm', '$ko', '$pep', '$tst', '$ms', '$gs', '$jpm', '$bac', '$btc', '$c', '$cs', '$pfe', '$mrna', '$gsk', '$lly', '$bmy', '$abbv', '$eye', '$snap', '$googl', '$nflx', '$fb', '$sq', '$msft', '$shak', '$mcd', '$teva']",uncertainty
871,912,1.39e+18,2021-05-09,#boeing suspended dividends &gt; a year ago. why the div yield? fraud? $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $teva $lyft  https://t.co/j47pztxvlj,en,['boeing'],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'teva', 'lyft']",False,1.0,0.0,0.0,"$NFLX","['#boeing', 'suspended', 'dividend', '&gt;', 'year', 'ago.', 'div', 'yield?', 'fraud?', '$ads', '$aapl', '$amzn', '$abbv', '$agn', '$bhc', '$brk', '$ba', '$crm', '$cmg', '$prgo', '$iep', '$hlf', '$ibm', '$ko', '$pep', '$tst', '$ms', '$gs', '$jpm', '$bac', '$btc', '$c', '$cs', '$pfe', '$mrna', '$gsk', '$lly', '$bmy', '$abbv', '$eye', '$snap', '$googl', '$nflx', '$fb', '$sq', '$msft', '$shak', '$mcd', '$teva', '$lyft', 'https://t.co/j47pztxvlj']",negative
873,914,1.39e+18,2021-05-09,$nflx tried and failed the 200ma this week. weakness remains under that. if cant hold 500 area then can get ugly this week. still needs that 515 area - no long interest below  https://t.co/m95dwrxvyw,en,[],['nflx'],False,5.0,0.0,3.0,"$NFLX","['$nflx', 'tried', 'failed', '200ma', 'week.', 'weakness', 'remains', 'that.', 'cant', 'hold', '500', 'area', 'get', 'ugly', 'week.', 'still', 'need', '515', 'area', 'long', 'interest', 'https://t.co/m95dwrxvyw']",negative
874,915,1.39e+18,2021-05-09,"we saw sequential improvements ""throughout the quarter"" after seeing feb's decline $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd  https://t.co/khgo4lavp8",en,[],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd']",False,1.0,0.0,0.0,"$NFLX","['saw', 'sequential', 'improvement', '""throughout', 'quarter""', 'seeing', ""feb's"", 'decline', '$ads', '$aapl', '$amzn', '$abbv', '$agn', '$bhc', '$brk', '$ba', '$crm', '$cmg', '$prgo', '$iep', '$hlf', '$ibm', '$ko', '$pep', '$tst', '$ms', '$gs', '$jpm', '$bac', '$btc', '$c', '$cs', '$pfe', '$mrna', '$gsk', '$lly', '$bmy', '$abbv', '$eye', '$snap', '$googl', '$nflx', '$fb', '$sq', '$msft', '$shak', '$mcd', 'https://t.co/khgo4lavp8']",positive
876,917,1.39e+18,2021-05-09,we call for an sec investigation into $twtr's protection of $uber $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $teva $lyft,en,[],"['twtr', 'uber', 'ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'teva', 'lyft']",False,0.0,0.0,0.0,"$NFLX","['call', 'sec', 'investigation', ""$twtr's"", 'protection', '$uber', '$ads', '$aapl', '$amzn', '$abbv', '$agn', '$bhc', '$brk', '$ba', '$crm', '$cmg', '$prgo', '$iep', '$hlf', '$ibm', '$ko', '$pep', '$tst', '$ms', '$gs', '$jpm', '$bac', '$btc', '$c', '$cs', '$pfe', '$mrna', '$gsk', '$lly', '$bmy', '$abbv', '$eye', '$snap', '$googl', '$nflx', '$fb', '$sq', '$msft', '$shak', '$mcd', '$teva', '$lyft']",negative
886,928,1.39e+18,2021-05-09,"(5:00am utc-7 may 9 iphone $znga us top 100 grossing) $ea $dis $ntes   $znga mobile gaming takeover crown-jewel... chartboost acquisition is a game changer... tencent $tcehy $nflx acquiring?... star wars hunters game to be a ""triple a"" title!... cont...  https://t.co/oxi0wztag9",en,[],"['znga', 'ea', 'dis', 'ntes', 'znga', 'tcehy', 'nflx']",False,0.0,0.0,1.0,"$NFLX","['(5:00am', 'utc-7', 'may', '9', 'iphone', '$znga', 'u', 'top', '100', 'grossing)', '$ea', '$dis', '$ntes', '$znga', 'mobile', 'gaming', 'takeover', 'crown-jewel...', 'chartboost', 'acquisition', 'game', 'changer...', 'tencent', '$tcehy', '$nflx', 'acquiring?...', 'star', 'war', 'hunter', 'game', '""triple', 'a""', 'title!...', 'cont...', 'https://t.co/oxi0wztag9']",uncertainty
888,930,1.39e+18,2021-05-09,when good races turn bad  $ads $aapl $amzn $abbv $agn $bhc $brk $ba $crm $cmg $prgo $iep $hlf $ibm $ko $pep $tst $ms $gs $jpm $bac $btc $c $cs $pfe $mrna $gsk $lly $bmy $abbv $eye $snap $googl $nflx $fb $sq $msft $shak $mcd $teva $lyft  https://t.co/0ouk99jnoh,en,[],"['ads', 'aapl', 'amzn', 'abbv', 'agn', 'bhc', 'brk', 'ba', 'crm', 'cmg', 'prgo', 'iep', 'hlf', 'ibm', 'ko', 'pep', 'tst', 'ms', 'gs', 'jpm', 'bac', 'btc', 'c', 'cs', 'pfe', 'mrna', 'gsk', 'lly', 'bmy', 'abbv', 'eye', 'snap', 'googl', 'nflx', 'fb', 'sq', 'msft', 'shak', 'mcd', 'teva', 'lyft']",False,1.0,0.0,0.0,"$NFLX","['good', 'race', 'turn', 'bad', '$ads', '$aapl', '$amzn', '$abbv', '$agn', '$bhc', '$brk', '$ba', '$crm', '$cmg', '$prgo', '$iep', '$hlf', '$ibm', '$ko', '$pep', '$tst', '$ms', '$gs', '$jpm', '$bac', '$btc', '$c', '$cs', '$pfe', '$mrna', '$gsk', '$lly', '$bmy', '$abbv', '$eye', '$snap', '$googl', '$nflx', '$fb', '$sq', '$msft', '$shak', '$mcd', '$teva', '$lyft', 'https://t.co/0ouk99jnoh']",positive
